DATE_TIME,YEARTH,MONTH,DAY,HOUR,WATER_TEMPERATURE,PH,DISSOLVED_OXYGEN,CONDUCTIVITY,TURBIDITY,PERMANGANATE_VALUE,AMMONIA_NITROGEN
2018/8/31 0:00,2018,8,31,1.5,22.75,6.8375,7.295,334.2000045,49.4999995,5.8025,0.11925
2018/8/31 4:00,2018,8,31,5.5,22.92499975,6.8425,7.27,335.0250015,58.675,5.3425,0.11975
2018/8/31 8:00,2018,8,31,9.5,23.1499995,6.8425,7.2475,333.7999955,37.67500025,5.34,0.1225
2018/8/31 12:00,2018,8,31,13.5,22.92500025,6.85,7.3525,331.7999955,42.524999,5.3525,0.11475
2018/8/31 16:00,2018,8,31,18,24.96666633,6.71,7.173333333,353.1666667,28.200001,5.033333333,0.124
2018/8/31 20:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 0:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 4:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 8:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 12:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 16:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/1 20:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/2 0:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/2 4:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/2 8:00,2018,8,31,21.5,22.7000005,6.8325,7.2575,333.275009,42.399999,4.9125,0.1175
2018/9/2 12:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/2 16:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/2 20:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 0:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 4:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 8:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 12:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 16:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/3 20:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/4 0:00,2018,9,4,1.5,22.37499975,6.825,7.3225,327.8499985,23.25000075,4.37,0.12425
2018/9/4 4:00,2018,9,4,5.5,19.62500025,6.83,7.7175,320.7500075,23.425,4.3575,0.11725
2018/9/4 8:00,2018,9,4,9.5,17.95,6.825,8.0025,313.8250045,30.25000025,4.4375,0.11525
2018/9/4 12:00,2018,9,4,13.5,19.02500075,6.815,7.9375,317.974991,27.4000005,4.72,0.109
2018/9/4 16:00,2018,9,4,17.5,19.80000025,6.83,7.8275,321.300003,26.55000075,4.455,0.10875
2018/9/4 20:00,2018,9,4,21.5,20.52500025,6.825,7.6525,324.6500015,27.07500025,4.3325,0.105
2018/9/5 0:00,2018,9,5,1.5,21.5749995,6.8375,7.465,326.8499985,24.32499925,4.725,0.11325
2018/9/5 4:00,2018,9,5,5.5,21.2,6.845,7.55,328.024994,28.54999975,4.845,0.11175
2018/9/5 8:00,2018,9,5,9.5,21.3250005,6.8525,7.5775,330.675003,30.32499975,4.795,0.117
2018/9/5 12:00,2018,9,5,13.5,20.84999975,6.86,7.7325,329.725006,30.59999975,4.715,0.1105
2018/9/5 16:00,2018,9,5,17.5,21,6.8625,7.725,330.449997,29.7750005,4.74,0.11225
2018/9/5 20:00,2018,9,5,21.5,19.42500025,6.8675,7.87,322.125,36.42500025,4.86,0.11375
2018/9/6 0:00,2018,9,6,1.5,19.92500025,6.8625,7.81,327.1250075,27.97499975,4.63,0.11475
2018/9/6 4:00,2018,9,6,5.5,19.5,6.8525,7.8925,326.350006,28.2,4.42,0.11075
2018/9/6 8:00,2018,9,6,9.5,19.375,6.8525,7.9425,327.399994,24.575,4.435,0.10925
2018/9/6 12:00,2018,9,6,13.5,19.975,6.875,7.96,331.4249955,26.12500025,4.5825,0.09825
2018/9/6 16:00,2018,9,6,17.5,20.8500005,6.8775,7.8375,335.449997,27.04999975,4.5725,0.10175
2018/9/6 20:00,2018,9,6,21.5,20.275,6.86,7.79,331.9249955,21.8500005,4.785,0.1055
2018/9/7 0:00,2018,9,7,1.5,20.12499975,6.86,7.835,330.2499925,36.32499975,4.88,0.10675
2018/9/7 4:00,2018,9,7,5.5,20.1749995,6.86,7.845,331.1749955,25.67499975,4.88,0.10375
2018/9/7 8:00,2018,9,7,9.5,20.3250005,6.87,7.82,332.5750045,28.32500025,4.88,0.108
2018/9/7 12:00,2018,9,7,13.5,20.75000025,6.9,7.8875,334.375,25.0250005,4.88,0.0965
2018/9/7 16:00,2018,9,7,17.5,20.09999975,6.885,7.995,332.9749985,27.0000005,4.88,0.09325
2018/9/7 20:00,2018,9,7,21.5,16.35,5.04,5.845,333.050003,27.95000025,4.88,0.103
2018/9/8 0:00,2018,9,8,1.5,20.29999975,6.8575,7.8425,333.5999985,29.474999,4.88,0.1025
2018/9/8 4:00,2018,9,8,5.5,20.6,6.8575,7.7525,334.849991,28.6749995,4.88,0.10025
2018/9/8 8:00,2018,9,8,9.5,21.04999975,6.8725,7.69,337.75,30.30000075,4.88,0.0935
2018/9/8 12:00,2018,9,8,13.5,20.64999975,6.88,7.84,337.625,29.79999925,4.88,0.082
2018/9/8 16:00,2018,9,8,17.5,21.07500025,6.87,7.6925,340.5,25.64999975,4.88,0.088
2018/9/8 20:00,2018,9,8,21.5,20.625,6.8525,7.63,338.0999985,25.3500005,4.88,0.091
2018/9/9 0:00,2018,9,9,1.5,18.52499975,6.8575,7.9725,330.074997,23.525,4.88,0.0895
2018/9/9 4:00,2018,9,9,5.5,19.425,6.855,7.7725,335,29.6749995,4.88,0.089
2018/9/9 8:00,2018,9,9,9.5,18.6,6.8525,7.9475,333.25,32.32499875,4.88,0.10825
2018/9/9 12:00,2018,9,9,13.5,19.07499975,6.8525,7.9875,334.2999955,37.2249995,4.88,0.10575
2018/9/9 16:00,2018,9,9,17.5,18.4250005,6.85,8.0975,332.25,31.17500025,4.88,0.14
2018/9/9 20:00,2018,9,9,21.5,17.7,6.8225,8.185,329.2000045,29.9249995,4.88,0.11975
2018/9/10 0:00,2018,9,10,1.5,17.50000025,6.8225,8.2375,331.375,27.37500075,4.88,0.11325
2018/9/10 4:00,2018,9,10,5.5,17.27499975,6.8225,8.28,327.3499985,41.2000005,4.88,0.10725
2018/9/10 8:00,2018,9,10,9.5,16.92500025,6.825,8.3675,325.9500045,35.5000005,4.88,0.10525
2018/9/10 12:00,2018,9,10,13.5,17.32500025,6.84,8.405,328.7500075,30.84999975,4.88,0.09425
2018/9/10 16:00,2018,9,10,17.5,18,6.845,8.225,333.074997,33.15,4.88,0.09375
2018/9/10 20:00,2018,9,10,21.5,17.375,6.86,8.1025,331.4999925,23.0750005,4.88,0.0915
2018/9/11 0:00,2018,9,11,1.5,16.55000025,6.8675,8.245,328.375,21.8499995,4.88,0.09675
2018/9/11 4:00,2018,9,11,5.5,16.1,6.8625,8.3425,327.1500015,24.37500025,4.88,0.09475
2018/9/11 8:00,2018,9,11,9.5,15.6249995,6.8625,8.41,323.4249955,26.52500075,4.88,0.09825
2018/9/11 12:00,2018,9,11,13.5,15.72499975,6.885,8.5375,325.5499955,35.875,5.9775,0.11275
2018/9/11 16:00,2018,9,11,17.5,15.675,6.885,8.4825,326.6500015,23.09999975,5.1075,0.1355
2018/9/11 20:00,2018,9,11,21.5,15.75,6.8575,8.3775,327.4000015,20.99999925,4.5225,0.145
2018/9/12 0:00,2018,9,12,1.5,15.6,6.86,8.43,326.375,24.10000025,4.4,0.14525
2018/9/12 4:00,2018,9,12,5.5,15.37499975,6.855,8.465,325.675003,25.27500025,4.39,0.1435
2018/9/12 8:00,2018,9,12,9.5,15.05000025,6.845,8.5225,324.675003,27.20000025,4.335,0.14475
2018/9/12 12:00,2018,9,12,13.5,15.05,6.88,8.615,324.9249955,20.05,4.325,0.11775
2018/9/12 16:00,2018,9,12,17.5,15.125,6.88,8.5475,325.475006,20.02500025,4.2725,0.13375
2018/9/12 20:00,2018,9,12,21.5,15.20000025,6.8625,8.4575,324.9500045,30.39999975,4.4725,0.1455
2018/9/13 0:00,2018,9,13,1.5,15.5,6.8575,8.4325,327.3499985,24.725,4.425,0.14625
2018/9/13 4:00,2018,9,13,5.5,17.65000025,6.83,8.065,335.7500075,24.69999925,4.405,0.14925
2018/9/13 8:00,2018,9,13,9.5,19.17500025,6.8375,7.8275,338.9500045,28,4.4,0.142
2018/9/13 12:00,2018,9,13,13.33333333,17.8,6.973333333,8.09,319.8333333,29.53333267,4.286666667,0.131
2018/9/13 16:00,2018,9,13,17.5,19.3749995,6.8475,7.945,341.3499985,21.625,4.2275,0.15375
2018/9/13 20:00,2018,9,13,21.5,19.575,6.835,7.79,340.375,24.15,4.1,0.15925
2018/9/14 0:00,2018,9,14,1.5,19.25,6.8475,7.8625,341.2750015,26.1250005,4.0425,0.16225
2018/9/14 4:00,2018,9,14,5.5,19.4,6.8475,7.845,343.074997,24.6249995,4.09,0.15725
2018/9/14 8:00,2018,9,14,9.5,19.3250005,6.855,7.8775,340.1500015,25.15,4.11,0.15525
2018/9/14 12:00,2018,9,14,13.5,19.725,6.865,7.905,338.299988,34.3750005,4.11,0.122
2018/9/14 16:00,2018,9,14,17.5,19.54999975,6.8625,7.91,338.375,26.0999995,4.11,0.143
2018/9/14 20:00,2018,9,14,21.5,19.62500025,6.855,7.92,340.899994,23.85000075,4.11,0.15075
2018/9/15 0:00,2018,9,15,1.5,19.52500025,6.865,7.9825,340.425003,35.8750005,4.11,0.15025
2018/9/15 4:00,2018,9,15,5.5,19.49999975,6.8375,7.9525,338.6749955,22.89999975,4.0925,0.15575
2018/9/15 8:00,2018,9,15,9.5,18.74999975,6.875,8.13,336.475006,26.19999975,4.11,0.146
2018/9/15 12:00,2018,9,15,13.5,19.24999975,6.8925,8.1575,335.199997,43.3500005,4.11,0.12075
2018/9/15 16:00,2018,9,15,17.5,19.80000025,6.8975,8.0825,336.0750045,30.59999975,4.11,0.1325
2018/9/15 20:00,2018,9,15,21.5,19.22500025,6.8875,8.0825,333.4999925,25.94999925,4.11,0.14875
2018/9/16 0:00,2018,9,16,1.5,19.84999975,6.89,8.0175,335.449997,21.75,4.11,0.1505
2018/9/16 4:00,2018,9,16,5.5,19.67500025,6.89,8.035,335.175003,29.775,4.11,0.15475
2018/9/16 8:00,2018,9,16,9.5,19.775,6.895,8.025,335.6749955,31.52500075,4.11,0.15275
2018/9/16 12:00,2018,9,16,13.5,19.74999975,6.9075,8.145,334.2249985,35.27500075,4.11,0.115
2018/9/16 16:00,2018,9,16,17.5,20.27499975,6.9025,8.0475,336.9749985,32.424999,4.11,0.1325
2018/9/16 20:00,2018,9,16,21.5,20.27499975,6.885,7.9275,338.75,27.32499975,4.11,0.13825
2018/9/17 0:00,2018,9,17,1.5,20.42500025,6.8925,7.8975,340.100006,37.25,4.11,0.14375
2018/9/17 4:00,2018,9,17,5.5,20.65,6.8975,7.86,341.475006,24.8500005,4.11,0.1425
2018/9/17 8:00,2018,9,17,9.5,20.675,6.8975,7.8775,341.5250015,30.02500075,4.11,0.137
2018/9/17 12:00,2018,9,17,13.5,20.52500025,6.9075,7.99,340.824997,27.0750005,4.11,0.11675
2018/9/17 16:00,2018,9,17,17.5,20.325,6.9,8.0025,340.4249955,20.775,4.11,0.13775
2018/9/17 20:00,2018,9,17,21.5,20.4,6.8875,7.99,341.5250015,28.6,4.11,0.1545
2018/9/18 0:00,2018,9,18,1.5,20.39999975,6.885,7.9975,342.5000075,24.84999975,4.11,0.1505
2018/9/18 4:00,2018,9,18,5.5,20.75,6.895,7.94,342.574997,31.324999,4.11,0.14725
2018/9/18 8:00,2018,9,18,9.5,20.55,6.93,7.9875,323.9000015,20.65000025,4.11,0.13825
2018/9/18 12:00,2018,9,18,13.5,12.025,7.4025,8.015,427.599991,27.15000025,4.11,0.10225
2018/9/18 16:00,2018,9,18,17.66666667,13.83333333,7.37,7.81,452.6666667,19.733333,5.68,0.096
2018/9/18 20:00,2018,9,18,22,16.20000033,7.34,7.576666667,454,15.56666633,3.53,0.096
2018/9/19 0:00,2018,9,19,1.5,17.3,7,7.175,471.75,25.94999975,4.0625,0.09225
2018/9/19 4:00,2018,9,19,5.5,17.475,6.9125,7.21,479.374985,31.85000075,4.4675,0.0885
2018/9/19 8:00,2018,9,19,9.5,12.2,5.2575,5.5,347.75,21.22499975,3.1475,0.087
2018/9/19 12:00,2018,9,19,13.5,18.25,6.905,7.2525,480.075012,21.95,3.8725,0.083
2018/9/19 16:00,2018,9,19,17.5,18.87499975,6.91,7.1375,480.149994,33.875,3.87,0.07975
2018/9/19 20:00,2018,9,19,21.5,19.5,6.8875,6.9075,482.1500015,27.5,4.0325,0.0805
2018/9/20 0:00,2018,9,20,1.5,19.09999975,6.885,7,480.375,23.77499975,3.855,0.077
2018/9/20 4:00,2018,9,20,5.5,19.24999975,6.885,6.9875,482.3499985,29.19999925,3.7875,0.07425
2018/9/20 8:00,2018,9,20,9.5,19.825,6.89,6.92,482.824997,23.65,3.765,0.07175
2018/9/20 12:00,2018,9,20,13.5,19.40000025,6.905,7.065,481.900009,24.0499995,3.7875,0.07275
2018/9/20 16:00,2018,9,20,17.33333333,18.43333367,7.033333333,7.08,466.3333233,31.83333333,4.13,0.106
2018/9/20 20:00,2018,9,20,21.5,20.3,6.89,6.8075,484.074997,23.74999975,4.2525,0.20975
2018/9/21 0:00,2018,9,21,1.5,19.42499975,6.885,6.935,484.6500015,22.17500025,4.5525,0.182
2018/9/21 4:00,2018,9,21,5.5,20.025,6.8875,6.86,484.5,31.67500025,4.12,0.13025
2018/9/21 8:00,2018,9,21,9.333333333,18.03333333,7.003333333,7.073333333,469.3333333,26.900001,4.496666667,0.118333333
2018/9/21 12:00,2018,9,21,13.5,20.02499975,6.915,7.0575,485.150009,42.4999995,4.175,0.0385
2018/9/21 16:00,2018,9,21,17.5,20.49999975,6.91,6.96,487.1249925,24.04999925,4.005,0.05725
2018/9/21 20:00,2018,9,21,21.5,21.175,6.8925,6.6875,487.4749985,40.7500005,3.8875,0.07
2018/9/22 0:00,2018,9,22,1.5,20.5999995,6.89,6.785,485.5499955,27.425001,3.87,0.07275
2018/9/22 4:00,2018,9,22,5.5,20.225,6.89,6.8275,485.475006,22.2750005,4.2575,0.073
2018/9/22 8:00,2018,9,22,9.5,20.4250005,6.8875,6.8075,485.925003,22.42500025,4.0175,0.07375
2018/9/22 12:00,2018,9,22,13.5,13.9,7.3725,7.7275,455.3750075,41.7250005,3.71,0.079
2018/9/22 16:00,2018,9,22,17.5,19.94999975,7.34,6.9425,436.1250075,45.52500075,4.025,0.07375
2018/9/22 20:00,2018,9,22,21.5,19.82499925,7.28,6.61,434.1249925,78.64999775,3.9925,0.0695
2018/9/23 0:00,2018,9,23,1.5,19.7250005,7.28,6.7275,429.699997,45.3500005,3.745,0.0705
2018/9/23 4:00,2018,9,23,5.5,20.299999,7.2875,6.6775,427.3750075,41.549999,3.735,0.072
2018/9/23 8:00,2018,9,23,9.5,20.2250005,7.28,6.7275,427.450012,42.69999975,3.6775,0.07525
2018/9/23 12:00,2018,9,23,13.5,20.12500025,7.35,7.0225,428.300003,44.974998,3.9575,0.07075
2018/9/23 16:00,2018,9,23,17.5,20.32499925,7.33,6.9475,430.149994,45.474998,3.8925,0.0655
2018/9/23 20:00,2018,9,23,21.5,20.62500025,7.27,6.6575,424.8750075,64.79999925,3.6025,0.06775
2018/9/24 0:00,2018,9,24,1.5,19.425,7.28,6.7275,435.900009,58.1000005,3.5875,0.07225
2018/9/24 4:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/24 8:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/24 12:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/24 16:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/24 20:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/25 0:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/25 4:00,2018,9,24,5.5,20.2250005,7.28,6.5875,436.3750075,50.3000015,3.61,0.075
2018/9/25 8:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/25 12:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/25 16:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/25 20:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/26 0:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/26 4:00,2018,9,26,7,19.799999,7.27,6.67,440.600006,52.299999,3.84,0.08
2018/9/26 8:00,2018,9,26,9.5,19.82499925,7.26,6.695,437.7750015,59.00000125,3.835,0.08325
2018/9/26 12:00,2018,9,26,13.5,20.525,7.31,6.9025,436.75,81.174999,3.665,0.087
2018/9/26 16:00,2018,9,26,17.5,19.45,7.29,6.8975,439.25,52.30000025,3.655,0.0885
2018/9/26 20:00,2018,9,26,21.5,19.425,7.26,6.7275,434.800003,51.3999995,3.8375,0.08825
2018/9/27 0:00,2018,9,27,1.5,20.025,7.27,6.6975,430.099991,51.4499985,3.8125,0.08575
2018/9/27 4:00,2018,9,27,5.5,20.6,7.28,6.645,428.5749895,57.22500175,3.79,0.0845
2018/9/27 8:00,2018,9,27,9.5,20.925,7.25,6.695,421.0000075,78.50000225,3.8575,0.0845
2018/9/27 12:00,2018,9,27,13.5,21.525,7.2975,6.9925,422.300003,47.5500015,3.83,0.07725
2018/9/27 16:00,2018,9,27,17.5,21.2250005,7.32,6.885,426.0999985,64.0500015,4.0425,0.07475
2018/9/27 20:00,2018,9,27,21.5,21.799999,7.26,6.5975,419.0749895,78.824997,4.1125,0.0775
2018/9/28 0:00,2018,9,28,1.5,21.925,7.25,6.595,417.649994,49.525002,3.975,0.07675
2018/9/28 4:00,2018,9,28,5.5,19.55000025,7.31,6.8325,431.024994,47.825001,3.8525,0.0765
2018/9/28 8:00,2018,9,28,9.5,20.9,7.3,6.67,413.050003,42.94999975,4.2075,0.076
2018/9/28 12:00,2018,9,28,13.5,19.75000075,7.3775,7.26,428.325012,44.275002,4.03,0.079
2018/9/28 16:00,2018,9,28,17.5,19.2250005,7.38,7.2475,432.049988,44.325001,3.615,0.0765
2018/9/28 20:00,2018,9,28,21.5,19.82499925,7.31,6.76,431.2750015,42.62500125,3.5875,0.0725
2018/9/29 0:00,2018,9,29,1.5,20.7250005,7.32,6.7075,427.0749895,45.8500005,3.51,0.07175
2018/9/29 4:00,2018,9,29,5.5,20.025,7.32,6.785,428.7249985,45.3000015,3.5525,0.0715
2018/9/29 8:00,2018,9,29,9.5,20.12500025,7.31,6.845,424.8750075,51.50000125,3.515,0.07075
2018/9/29 12:00,2018,9,29,13.66666667,20.33333267,7.39,7.19,425.8333433,44.633334,3.41,0.061333333
2018/9/29 16:00,2018,9,29,17.5,19.2250005,7.38,7.3325,433.474991,65.3499985,3.68,0.05575
2018/9/29 20:00,2018,9,29,21.5,18.32499925,7.31,6.96,434.549988,41.80000025,3.6225,0.059
2018/9/30 0:00,2018,9,30,1.5,18.9,7.31,6.9075,432.8750075,47.72500175,3.505,0.065
2018/9/30 4:00,2018,9,30,5.5,19.82499925,7.33,6.8575,428.6749955,80.17499725,3.46,0.06475
2018/9/30 8:00,2018,9,30,9.5,19.025,7.33,6.9275,431.6249925,33.22500175,3.3525,0.063
2018/9/30 12:00,2018,9,30,13.5,18.82499925,7.37,7.2425,428.149994,31.55,3.3525,0.06825
2018/9/30 16:00,2018,9,30,17.5,19.525,7.4,7.3325,425.75,33.72499925,3.33,0.067
2018/9/30 20:00,2018,9,30,21.5,18.55000025,7.33,7.095,427.4999925,40.72500175,3.2275,0.062
2018/10/1 0:00,2018,10,1,1.5,18.62500025,7.34,7.115,427.024994,55.60000175,3.205,0.057
2018/10/1 4:00,2018,10,1,5.5,17.45,7.34,7.205,429.4250105,31.450001,3.735,0.055
2018/10/1 8:00,2018,10,1,9.5,20.29999975,6.97,7.3525,472.875,18.975,3.5775,0.0555
2018/10/1 12:00,2018,10,1,13.5,16.85,6.9475,7.63,488.824997,20,3.1175,0.05
2018/10/1 16:00,2018,10,1,17.5,16.625,6.9375,7.6375,490.6249925,17.55000025,3.1425,0.0505
2018/10/1 20:00,2018,10,1,21.5,16.95,6.915,7.365,491.9500045,32.7500005,3.145,0.05925
2018/10/2 0:00,2018,10,2,1.5,17.65000025,6.9275,7.26,490.9749985,15.3,3.155,0.06675
2018/10/2 4:00,2018,10,2,5.5,17.625,6.92,7.265,490.875,25.20000025,3.0475,0.06475
2018/10/2 8:00,2018,10,2,9.5,17.55000025,6.92,7.295,491.7249985,25.19999975,3.1075,0.0655
2018/10/2 12:00,2018,10,2,13.5,18.37500025,6.9575,7.3975,491.100006,20.22500025,3.1225,0.07475
2018/10/2 16:00,2018,10,2,17.5,17.775,6.9525,7.485,491.2499925,17.00000025,3.0675,0.069
2018/10/2 20:00,2018,10,2,21.5,17.22499975,6.9125,7.33,492.375,49.7750005,3.135,0.067
2018/10/3 0:00,2018,10,3,1.5,16.4250005,6.925,7.4475,493.25,14.25000025,3.135,0.0645
2018/10/3 4:00,2018,10,3,5.5,16.85000025,6.93,7.3725,491.9999925,22.12499975,3.0775,0.06325
2018/10/3 8:00,2018,10,3,9.5,17.375,6.9275,7.325,492.675003,20.35,3.045,0.059
2018/10/3 12:00,2018,10,3,13.5,17.1750005,6.96,7.635,491.574997,18.39999975,3.075,0.049
2018/10/3 16:00,2018,10,3,17.5,17.62500025,6.9475,7.465,491.9000015,20.67500025,3.345,0.05025
2018/10/3 20:00,2018,10,3,21.5,17.67500025,6.925,7.2575,492.374985,42.64999825,3.315,0.04775
2018/10/4 0:00,2018,10,4,1.5,17.62499975,6.9325,7.2775,492.449997,16.6499995,3.765,0.052
2018/10/4 4:00,2018,10,4,5.5,17.87499975,6.9375,7.25,491.3499985,23.80000025,3.3625,0.049
2018/10/4 8:00,2018,10,4,9.5,18.225,6.94,7.1525,488.500015,14.1750005,3.13,0.05375
2018/10/4 12:00,2018,10,4,13.5,17.04999975,6.97,7.6,487.2499925,23.700001,2.9825,0.05825
2018/10/4 16:00,2018,10,4,17.5,16.825,6.9575,7.6,488.024994,16.24999975,2.985,0.0495
2018/10/4 20:00,2018,10,4,21.5,16.85000025,6.9225,7.3525,492.725006,30.92500025,3.1375,0.05125
2018/10/5 0:00,2018,10,5,1.5,16.47499975,6.935,7.435,491.2999955,17.10000025,3.84,0.052
2018/10/5 4:00,2018,10,5,5.5,17,6.935,7.3325,492.3499985,14.35,3.2525,0.0495
2018/10/5 8:00,2018,10,5,9.5,17.025,6.9375,7.3925,493.100006,18.52499925,2.8925,0.0515
2018/10/5 12:00,2018,10,5,13.5,17.2,6.97,7.665,491.850006,26.42499975,2.84,0.043
2018/10/5 16:00,2018,10,5,17.5,18.20000025,6.975,7.5,493.1999895,15.02499975,3.195,0.03925
2018/10/5 20:00,2018,10,5,21.5,17.37500025,6.93,7.2975,491.949997,14.92500025,3.095,0.043
2018/10/6 0:00,2018,10,6,1.5,16.70000025,6.94,7.4125,491.349991,20.775,3.65,0.04
2018/10/6 4:00,2018,10,6,5.5,17,6.94,7.37,492.600006,20.67500025,3.3325,0.03825
2018/10/6 8:00,2018,10,6,9.5,17.15,6.95,7.435,492.125,27.04999975,3.0625,0.038
2018/10/6 12:00,2018,10,6,13.5,18.32499975,6.99,7.595,492.8499985,27.7000005,3,0.04575
2018/10/6 16:00,2018,10,6,17.5,18,6.9825,7.5675,493.5999985,35.69999975,3.235,0.04475
2018/10/6 20:00,2018,10,6,21.5,14.52500025,5.1375,5.38,374.725006,21.52500025,2.43,0.04225
2018/10/7 0:00,2018,10,7,1.5,17.675,6.9525,7.34,493.424988,22.54999975,3.105,0.041
2018/10/7 4:00,2018,10,7,5.5,17.55000025,6.9525,7.33,493.324997,28.775,3.1775,0.041
2018/10/7 8:00,2018,10,7,9.5,17.84999975,6.9525,7.31,494.1249925,24.00000025,3.17,0.0435
2018/10/7 12:00,2018,10,7,13.5,17.72499975,6.995,7.695,492.849991,25.49999975,3.0925,0.03325
2018/10/7 16:00,2018,10,7,17.5,18.12499975,6.9875,7.555,494.424988,22.125,3.0275,0.0375
2018/10/7 20:00,2018,10,7,21.5,17.275,6.9425,7.3475,494.5499955,18.22500025,3.045,0.0415
2018/10/8 0:00,2018,10,8,1.5,17.325,6.95,7.33,494.3750075,22.0749995,3.075,0.04275
2018/10/8 4:00,2018,10,8,5.5,17.85000025,6.95,7.275,494.5750045,41.3250005,3.0925,0.03875
2018/10/8 8:00,2018,10,8,9.5,17.45,6.9425,7.3475,494.4500045,32.2499995,3.085,0.043
2018/10/8 12:00,2018,10,8,13.5,16.89999975,6.9875,7.7775,493.574997,18.925,3.015,0.0495
2018/10/8 16:00,2018,10,8,17.5,17.275,6.9825,7.7125,494.2749865,14.52500025,3.055,0.05425
2018/10/8 20:00,2018,10,8,21.5,18.02499975,6.955,7.285,492.199997,21.89999975,3.03,0.05975
2018/10/9 0:00,2018,10,9,1.5,14.775,6.9575,7.7525,491.9500045,16.75,2.975,0.0635
2018/10/9 4:00,2018,10,9,5.5,15.04999975,6.9425,7.6925,492.925003,24.19999925,3.1575,0.0615
2018/10/9 8:00,2018,10,9,9.5,15.45,6.935,7.69,494.125,23.0250005,3.2325,0.066
2018/10/9 12:00,2018,10,9,13.5,16.97499975,6.995,7.8325,494.4000015,25.19999925,3.04,0.05725
2018/10/9 16:00,2018,10,9,17.5,16.2,6.9725,7.8025,493.8499985,12.55000025,3.0175,0.0565
2018/10/9 20:00,2018,10,9,21.5,15.725,6.935,7.5975,494.9249955,17.95,3.055,0.057
2018/10/10 0:00,2018,10,10,1.5,15.1249995,6.9475,7.6825,492.0500105,22.22499975,3.04,0.05125
2018/10/10 4:00,2018,10,10,5.5,16,6.9525,7.505,495.9250105,36.77499925,2.8875,0.05
2018/10/10 8:00,2018,10,10,9.5,16.70000025,6.9525,7.435,496.6249925,17.07500025,3,0.05825
2018/10/10 12:00,2018,10,10,13.5,15.975,6.9975,7.8925,494.7750015,22.90000025,3,0.0665
2018/10/10 16:00,2018,10,10,17.5,15.75,6.9875,7.835,494.474991,32.62500125,3.1975,0.05925
2018/10/10 20:00,2018,10,10,21.5,16.59999975,6.96,7.4275,494.3749925,17.67499975,3.2675,0.057
2018/10/11 0:00,2018,10,11,1.5,15.8,6.97,7.5775,493.649994,20.75000025,3.2175,0.05525
